"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","own_mother_a.no","own_mother_b.yes","presentation_a.tape recording","presentation_b.video recording","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm","pvalSignif","reportedSignif"
"159","MA","Cooper1997","2","Cooper et al. (1997)",43,"0-3 mo",20,0.45,0.0550625,"english",1,"typical","a.yes","Cooper1997_2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,43,NA,NA,NA,NA,NA,NA,NA,0.2,"reported_d",0.2,TRUE,"a.no",TRUE,FALSE,-3.32637654273273,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"Cooper1997, #2",0.45,0.0550625,0.234654000605146,-0.00991339001432667,0.909913390014327,"Meta-analysis","Meta-analysis",0.0551468866214124,FALSE,0,1
"160","MA","Cooper1997","3","Cooper et al. (1997)",126,"3-6 mo",23,0.34,0.0459913043478261,"english",1,"typical","a.yes","Cooper1997_3","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,23,NA,126,NA,NA,NA,NA,NA,NA,NA,0.47826087,"reported_d",0.47826087,TRUE,"b.yes",TRUE,FALSE,-0.599701115663085,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"Cooper1997, #3",0.34,0.0459913043478261,0.214455833093498,-0.0803257091377881,0.760325709137788,"Meta-analysis","Meta-analysis",0.112873657762701,FALSE,0,1
"161","MA","Fernald1985","1","Fernald (1985)",123,"3-6 mo",48,0.65,0.025234375,"english",1,"typical","a.yes","Fernald1985","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,48,NA,123,NA,NA,NA,NA,NA,NA,NA,0.4375,"reported_d",0.4375,TRUE,"a.no",TRUE,FALSE,-0.698255649171626,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Fernald1985, #1",0.65,0.025234375,0.158853312839235,0.338653228010225,0.961346771989775,"Meta-analysis","Meta-analysis",0.0000427991088125523,TRUE,1,1
"162","MA","Fernald1987","1","Fernald & Kuhl (1987)",124,"3-6 mo",20,1.54,0.10929,"english",1,"typical","a.yes","Fernald1987_1","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,124,NA,NA,NA,NA,NA,NA,NA,0.45,"reported_d",0.45,TRUE,"a.no",TRUE,FALSE,-0.665404138002113,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #1",1.54,0.10929,0.330590380985291,0.892054759633454,2.18794524036655,"Meta-analysis","Meta-analysis",0.00000318780638086658,TRUE,1,1
"163","MA","Fernald1987","2","Fernald & Kuhl (1987)",122,"3-6 mo",20,0,0.05,"english",1,"typical","a.yes","Fernald1987_2","c.other","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,122,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-0.73110716034114,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #2",0,0.05,0.223606797749979,-0.438261270288291,0.438261270288291,"Meta-analysis","Meta-analysis",1,FALSE,0,0
"164","MA","Fernald1987","3","Fernald & Kuhl (1987)",125,"3-6 mo",20,0.8,0.066,"english",1,"typical","a.yes","Fernald1987_3","c.other","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,125,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-0.632552626832599,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #3",0.8,0.066,0.256904651573303,0.296476135455516,1.30352386454448,"Meta-analysis","Meta-analysis",0.00184572131769634,TRUE,1,0
"165","MA","Glenn1983","1","Glenn & Cunningham (1983)",372,"9-12 mo",10,2.56,0.42768,"english",0,"non-typical","a.yes","Glenn1983_1_sample2","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,372,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,7.48177063203731,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Glenn1983, #1",2.56,0.42768,0.653972476485058,1.27823749920882,3.84176250079118,"Meta-analysis","Meta-analysis",0.0000905775358439609,TRUE,1,1
"166","MA","Glenn1983","1","Glenn & Cunningham (1983)",279,"6-9 mo",10,2.39,0.385605,"english",0,"typical","a.yes","Glenn1983_1_sample1","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,279,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,4.42658009327253,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Glenn1983, #2",2.39,0.385605,0.620971013816265,1.1729191774768,3.6070808225232,"Meta-analysis","Meta-analysis",0.000118692591689395,TRUE,1,1
"167","MA","Kaplan1995a","1","Kaplan et al. (1995a)",124,"3-6 mo",77,0.76,0.0557074644653592,"english",1,"typical","a.yes","Kaplan1995a_1_a","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,38,39,124,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.665404138002113,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Kaplan1995a, #1",0.76,0.0557074644653592,0.236024287871734,0.297400896294687,1.22259910370531,"Meta-analysis","Meta-analysis",0.00128187199683638,TRUE,1,1
"168","MA","Kaplan1995a","2","Kaplan et al. (1995a)",126,"3-6 mo",26,0.82,0.0513923076923077,"english",1,"typical","a.yes","Kaplan1995a_2_a","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,26,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.599701115663085,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Kaplan1995a, #2",0.82,0.0513923076923077,0.226698715682969,0.375678681919895,1.2643213180801,"Meta-analysis","Meta-analysis",0.000297881242786513,TRUE,1,0
"169","MA","Kaplan1995b","1","Kaplan et al. (1995b)",124,"3-6 mo",30,0.44,0.13656,"english",1,"typical","b.no","Kaplan1995b_1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,15,15,124,NA,NA,NA,NA,NA,NA,NA,0.6,"reported_d",0.6,TRUE,"a.no",TRUE,FALSE,-0.665404138002113,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,"Kaplan1995b, #1",0.44,0.13656,0.369540254911424,-0.284285590464141,1.16428559046414,"Meta-analysis","Meta-analysis",0.233783685944199,FALSE,0,0
"170","MA","Kaplan1995b","1","Kaplan et al. (1995b)",124,"3-6 mo",30,0.88,0.14624,"english",1,"typical","b.no","Kaplan1995b_1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,15,15,124,NA,NA,NA,NA,NA,NA,NA,0.6,"reported_d",0.6,FALSE,"a.no",TRUE,FALSE,-0.665404138002113,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,"Kaplan1995b, #2",0.88,0.14624,0.382413388886948,0.130483530575673,1.62951646942433,"Meta-analysis","Meta-analysis",0.021381760622466,TRUE,1,1
"171","MA","Kaplan1995b","2","Kaplan et al. (1995b)",121,"3-6 mo",40,0.14,0.100245,"english",1,"typical","b.no","Kaplan1995b_2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"between","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,20,121,NA,NA,NA,NA,NA,NA,NA,0.55,"reported_d",0.55,TRUE,"a.no",TRUE,FALSE,-0.763958671510654,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,"Kaplan1995b, #3",0.14,0.100245,0.316614908050774,-0.480553816747977,0.760553816747977,"Meta-analysis","Meta-analysis",0.658360740150062,FALSE,0,0
"172","MA","Kaplan1995b","2","Kaplan et al. (1995b)",121,"3-6 mo",40,0.36,0.10162,"english",1,"typical","b.no","Kaplan1995b_2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"between","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,20,121,NA,NA,NA,NA,NA,NA,NA,0.55,"reported_d",0.55,FALSE,"a.no",TRUE,FALSE,-0.763958671510654,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,"Kaplan1995b, #4",0.36,0.10162,0.318778920256657,-0.264795202733613,0.984795202733613,"Meta-analysis","Meta-analysis",0.258767378145559,FALSE,0,0
"173","MA","Pegg1989","1","Pegg et al. (1989)",49,"0-3 mo",24,0.56,0.0482,"english",1,"typical","a.yes","Pegg1989_1_femaleVoice","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,24,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-3.12926747571565,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Pegg1989, #1",0.56,0.0482,0.219544984001001,0.129699738371615,0.990300261628385,"Meta-analysis","Meta-analysis",0.0107497536190879,TRUE,1,0
"174","MA","Pegg1989","1","Pegg et al. (1989)",49,"0-3 mo",24,1.15,0.06921875,"english",1,"typical","a.yes","Pegg1989_1_maleVoice","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar male",0,0,0,"a.simulated","test_only","a.native","yes",NA,NA,NA,24,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-3.12926747571565,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Pegg1989, #2",1.15,0.06921875,0.263094564748115,0.634344128565454,1.66565587143455,"Meta-analysis","Meta-analysis",0.0000123649388519276,TRUE,1,1
"175","MA","Pegg1992","2","Pegg et al. (1992)",49,"0-3 mo",24,0.46,0.046075,"english",1,"typical","a.yes","Pegg1992_2_femaleVoice","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,24,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-3.12926747571565,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Pegg1992, #1",0.46,0.046075,0.214650879336657,0.0392920072502999,0.8807079927497,"Meta-analysis","Meta-analysis",0.0321119141930175,TRUE,1,1
"176","MA","Pegg1992","2","Pegg et al. (1992)",49,"0-3 mo",24,1.15,0.06921875,"english",1,"typical","a.yes","Pegg1992_2_maleVoice","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar male",0,0,0,"a.simulated","test_only","a.native","yes",NA,NA,NA,24,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-3.12926747571565,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Pegg1992, #2",1.15,0.06921875,0.263094564748115,0.634344128565454,1.66565587143455,"Meta-analysis","Meta-analysis",0.0000123649388519276,TRUE,1,1
"177","MA","Schachner2011","1","Schachner & Hannon (2011)",156,"3-6 mo",20,0.31,0.0524025,"english",1,"typical","b.no","Schachner2011","a.cf","a.preference","b.video recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,20,NA,156,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,0.385844219422329,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,"Schachner2011, #1",0.31,0.0524025,0.228915923430416,-0.138666965411344,0.758666965411344,"Meta-analysis","Meta-analysis",0.17566971372335,FALSE,0,0
"178","MA","Schachner2011","1","Schachner & Hannon (2011)",156,"3-6 mo",20,1.26,0.08969,"english",1,"typical","b.no","Schachner2011","c.other","a.preference","b.video recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,NA,156,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,FALSE,"a.no",TRUE,FALSE,0.385844219422329,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,"Schachner2011, #2",1.26,0.08969,0.299482887658043,0.673024326204181,1.84697567379582,"Meta-analysis","Meta-analysis",0.0000258494751406158,TRUE,1,1
"179","MA","Singh2002","2","Singh et al. (2002)",179,"3-6 mo",12,-0.16,0.0844,"english",1,"typical","a.yes","Singh2002_2_happy","b.hpp","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,12,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,"reported_d",0.388888889,TRUE,"a.no",TRUE,FALSE,1.14142897632115,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,"Singh2002, #1",-0.16,0.0844,0.290516780926679,-0.729402427520804,0.409402427520804,"Meta-analysis","Meta-analysis",0.581810060172149,FALSE,0,0
"180","MA","Singh2002","2","Singh et al. (2002)",179,"3-6 mo",12,-0.3,0.0870833333333333,"english",1,"typical","a.yes","Singh2002_2_neutral","b.hpp","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,12,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,"reported_d",0.388888889,TRUE,"a.no",TRUE,FALSE,1.14142897632115,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,"Singh2002, #2",-0.3,0.0870833333333333,0.295098853493763,-0.878383124726837,0.278383124726837,"Meta-analysis","Meta-analysis",0.309339713521554,FALSE,0,0
"181","MA","Singh2002","2","Singh et al. (2002)",179,"3-6 mo",12,-0.54,0.0954833333333333,"english",1,"typical","a.yes","Singh2002_2_sad","b.hpp","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,12,NA,179,NA,NA,NA,NA,NA,NA,NA,0.388888889,"reported_d",0.388888889,TRUE,"a.no",TRUE,FALSE,1.14142897632115,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,"Singh2002, #3",-0.54,0.0954833333333333,0.309003775597214,-1.14563627125744,0.065636271257436,"Meta-analysis","Meta-analysis",0.0805417262863437,FALSE,0,0
"182","MA","Singh2002","2A","Singh et al. (2002)",189,"3-6 mo",24,0.24,0.0428666666666667,"english",1,"typical","a.yes","Singh2002_2A","b.hpp","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,24,NA,189,NA,NA,NA,NA,NA,NA,NA,0.541666667,"reported_d",0.541666667,TRUE,"a.no",TRUE,FALSE,1.46994408801628,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,"Singh2002, #4",0.24,0.0428666666666667,0.20704266871026,-0.165796173935168,0.645796173935168,"Meta-analysis","Meta-analysis",0.246382272248882,FALSE,0,0
"183","MA","Singh2002","3","Singh et al. (2002)",187,"3-6 mo",28,0.5,0.147321428571429,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,"reported_d",0.428571429,TRUE,"a.no",TRUE,FALSE,1.40424106567726,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2002, #5",0.5,0.147321428571429,0.383824736789369,-0.252282660482729,1.25228266048273,"Meta-analysis","Meta-analysis",0.192684751948999,FALSE,0,NA
"184","MA","Singh2002","3","Singh et al. (2002)",187,"3-6 mo",28,0.61,0.149501785714286,"english",1,"typical","b.no","Singh2002_3","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,14,14,187,187,NA,NA,NA,NA,NA,NA,0.428571429,"reported_d",0.428571429,FALSE,"a.no",TRUE,FALSE,1.40424106567726,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2002, #6",0.61,0.149501785714286,0.386654607775836,-0.147829105697099,1.3678291056971,"Meta-analysis","Meta-analysis",0.114649393000041,FALSE,0,NA
"185","MA","Singh2009","1","Singh et al. (2009)",224,"6-9 mo",32,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,"reported_d",0.375,TRUE,"a.no",TRUE,FALSE,2.61974697894927,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2009, #1",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,"Meta-analysis","Meta-analysis",0.414519492166314,FALSE,0,NA
"186","MA","Singh2009","1","Singh et al. (2009)",224,"6-9 mo",32,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,"reported_d",0.375,FALSE,"a.no",TRUE,FALSE,2.61974697894927,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,"Singh2009, #2",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,"Meta-analysis","Meta-analysis",0.414519492166314,FALSE,0,NA
"187","MA","Trainor1996","2","Trainor et al. (1996)",179,"3-6 mo",30,2.27,0.119215,"english",1,"typical","a.yes","Trainor1996_2_playsongs","b.hpp","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,30,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,1.14142897632115,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"Trainor1996, #1",2.27,0.119215,0.345275252516018,1.59327294031563,2.94672705968437,"Meta-analysis","Meta-analysis",0.0000000000488284968014341,TRUE,1,1
"188","MA","Trainor1996","2","Trainor et al. (1996)",179,"3-6 mo",30,1.94,0.09606,"english",1,"typical","a.yes","Trainor1996_2_lullabies","b.hpp","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,30,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,1.14142897632115,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"Trainor1996, #2",1.94,0.09606,0.309935477156133,1.33253762724274,2.54746237275726,"Meta-analysis","Meta-analysis",0.000000000386542353680852,TRUE,1,1
"189","MA","Werker1989","1","Werker & McLeod (1989)",154,"3-6 mo",12,3.15,0.496770833333333,"english",1,"typical","a.yes","Werker1989_1","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,0.320141197083301,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #1",3.15,0.496770833333333,0.704819716901658,1.76857873927903,4.53142126072097,"Meta-analysis","Meta-analysis",0.0000078502423994653,TRUE,1,1
"190","MA","Werker1989","2","Werker & McLeod (1989)",132,"3-6 mo",16,0.66,0.0761125,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.402592048646002,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #2",0.66,0.0761125,0.275884939784686,0.119275454145014,1.20072454585499,"Meta-analysis","Meta-analysis",0.0167430747023209,TRUE,1,1
"191","MA","Werker1989","2","Werker & McLeod (1989)",132,"3-6 mo",16,0.54,0.0716125,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","b.affect","b.video recording","other","significant",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,-0.402592048646002,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,"Werker1989, #3",0.54,0.0716125,0.267605119532493,0.0155036036377773,1.06449639636222,"Meta-analysis","Meta-analysis",0.0436018213623821,TRUE,1,1
"192","MA","Werker1989","2","Werker & McLeod (1989)",249,"6-9 mo",16,1.27,0.112903125,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,3.44103475818711,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,"Werker1989, #4",1.27,0.112903125,0.33601060251129,0.611431320654268,1.92856867934573,"Meta-analysis","Meta-analysis",0.000157053603895063,TRUE,1,1
"193","MA","Werker1989","2","Werker & McLeod (1989)",249,"6-9 mo",16,1.17,0.105278125,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","b.affect","b.video recording","other","significant",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,3.44103475818711,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,"Werker1989, #5",1.17,0.105278125,0.324465907299981,0.534058507480925,1.80594149251907,"Meta-analysis","Meta-analysis",0.000311041960853853,TRUE,1,1
"194","MA","Werker1989","3","Werker & McLeod (1989)",142,"3-6 mo",16,1.15,0.103828125,"english",1,"typical","a.yes","Werker1989_3","a.cf","b.affect","a.tape recording","other","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.0740769369508643,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,"Werker1989, #6",1.15,0.103828125,0.322223718866256,0.518453116057579,1.78154688394242,"Meta-analysis","Meta-analysis",0.000358416262934202,TRUE,1,1
"195","MA","Werker1994","1","Werker et al. (1994)",142,"3-6 mo",10,0.62,0.11922,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.0740769369508643,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #1",0.62,0.11922,0.345282493040119,-0.0567412508508355,1.29674125085084,"Meta-analysis","Meta-analysis",0.0725531984026471,FALSE,0,1
"196","MA","Werker1994","1","Werker et al. (1994)",142,"3-6 mo",10,0.72,0.12592,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","b.affect","b.video recording","other","significant",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,FALSE,"a.no",TRUE,FALSE,-0.0740769369508643,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,"Werker1994, #2",0.72,0.12592,0.35485208185947,0.0245026997163799,1.41549730028362,"Meta-analysis","Meta-analysis",0.0424568190300834,TRUE,1,1
"197","MA","Werker1994","1","Werker et al. (1994)",262,"6-9 mo",10,0.73,0.126645,"english",1,"typical","a.yes","Werker1994_1_9m.o.","a.cf","a.preference","b.video recording","eye-tracking","significant",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,3.86810440339079,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,"Werker1994, #3",0.73,0.126645,0.355872168060387,0.0325033675014571,1.42749663249854,"Meta-analysis","Meta-analysis",0.0402378986544747,TRUE,1,1
