"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","speech_type_NA","own_mother_a.no","own_mother_b.yes","own_mother_NA","presentation_a.tape recording","presentation_b.video recording","presentation_NA","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"165","MA","Droucker2013","1","Droucker et al. (2013)",183,"3-6 mo",22,0.287170179872501,0.0473287889138183,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.44,22,NA,183,NA,19.21,17.74,4.45,5.71,0.3,0.576,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-0.79096390198655,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #1",0.287170179872501,0.0473287889138183,0.217551807424848,-0.139223527451795,0.713563887196797,"Meta-analysis","Meta-analysis",0.186832264662152,FALSE
"166","MA","Droucker2013","1","Droucker et al. (2013)",244,"6-9 mo",22,0.288624400808859,0.047347819198688,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.04,22,NA,244,NA,19.66,17.97,4.88,6.69,0.41,0.819,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,1.21297827935379,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #2",0.288624400808859,0.047347819198688,0.217595540392463,-0.137855021556899,0.715103823174617,"Meta-analysis","Meta-analysis",0.184698603208278,FALSE
"167","MA","Droucker2013","1","Droucker et al. (2013)",365,"9-12 mo",22,0.24259581236129,0.046792107458528,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.98,22,NA,365,NA,20.86,19.5,5.34,5.86,0.4,0.837,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,5.18801113086496,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #3",0.24259581236129,0.046792107458528,0.216314834115758,-0.181373471827352,0.666565096549933,"Meta-analysis","Meta-analysis",0.262077597275198,FALSE
"168","MA","Droucker2013","1","Droucker et al. (2013)",548,"15-18 mo",22,0.520761494094586,0.0516180121302642,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.49,22,NA,548,NA,19.3,15.74,6.96,6.71,0.48,0.521,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,11.199837674886,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #4",0.520761494094586,0.0516180121302642,0.227195977363738,0.0754655610292821,0.96605742715989,"Meta-analysis","Meta-analysis",0.0218984528866559,TRUE
"169","MA","Droucker2013","1","Droucker et al. (2013)",183,"3-6 mo",14,-0.00716643363694475,0.0714304056346812,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,-0.04,14,NA,183,NA,19.26,19.3,6.22,4.86,0.01,0.74,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-0.79096390198655,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #5",-0.00716643363694475,0.0714304056346812,0.267264673375815,-0.530995567793404,0.516662700519514,"Meta-analysis","Meta-analysis",0.978608090772293,FALSE
"170","MA","Droucker2013","1","Droucker et al. (2013)",244,"6-9 mo",14,0.109676843327839,0.0718581789272271,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,0.48,14,NA,244,NA,23.42,22.82,6.13,4.72,0.13,0.654,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,1.21297827935379,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #6",0.109676843327839,0.0718581789272271,0.26806375907091,-0.415718470011568,0.635072156667245,"Meta-analysis","Meta-analysis",0.682433537049248,FALSE
"171","MA","Droucker2013","1","Droucker et al. (2013)",365,"9-12 mo",14,0.289289689579706,0.0744174473034687,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.9,14,NA,365,NA,20.83,18.91,7.34,5.85,0.47,0.86,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,5.18801113086496,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #7",0.289289689579706,0.0744174473034687,0.272795614523893,-0.245379890027596,0.823959269187009,"Meta-analysis","Meta-analysis",0.288933957770307,FALSE
"172","MA","Droucker2013","1","Droucker et al. (2013)",548,"15-18 mo",14,0.696324128421692,0.0887452604222224,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.77,14,NA,548,NA,25.02,20.02,7.09,7.27,0.61,0.558,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,11.199837674886,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Droucker2013, #8",0.696324128421692,0.0887452604222224,0.297901427358485,0.112448059855987,1.2802001969874,"Meta-analysis","Meta-analysis",0.0194167678625699,TRUE
"173","MA","Fernald1985","1","Fernald (1985)",123,"3-6 mo",48,0.32,0.0219,"english",1,"typical","a.yes","1","c.other","a.preference","a.tape recording","behavior","significant",15,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,2.24,48,NA,123,NA,8.73,7.5,NA,NA,NA,NA,0.4375,"reported_d",0.4375,TRUE,"a.no",TRUE,FALSE,-2.76205457215738,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Fernald1985, #1",0.32,0.0219,0.147986485869487,0.0299518174971591,0.610048182502841,"Meta-analysis","Meta-analysis",0.0305904682121416,TRUE
"174","MA","Fernald1987","1","Fernald & Kuhl (1987)",124,"3-6 mo",20,0.771,0.064861025,"english",1,"typical","a.yes","1","c.other","a.preference","a.tape recording","behavior","significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,3.45,20,NA,124,NA,9.8,7.5,NA,NA,NA,NA,0.45,"reported_d",0.45,TRUE,"a.no",TRUE,FALSE,-2.72920306098786,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Fernald1987, #1",0.771,0.064861025,0.254678277440382,0.271839748572152,1.27016025142785,"Meta-analysis","Meta-analysis",0.0024670903018944,TRUE
"175","MA","Fernald1987","2","Fernald & Kuhl (1987)",122,"3-6 mo",20,0.148,0.0505476,"english",1,"typical","a.yes","2","c.other","a.preference","a.tape recording","behavior","non-significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,0.66,20,NA,122,NA,8.15,7.5,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-2.79490608332689,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Fernald1987, #2",0.148,0.0505476,0.224827934207473,-0.292654653765189,0.588654653765189,"Meta-analysis","Meta-analysis",0.510357462714241,FALSE
"176","MA","Fernald1987","3","Fernald & Kuhl (1987)",125,"3-6 mo",20,0.246,0.0515129,"english",1,"typical","a.yes","3","c.other","a.preference","a.tape recording","behavior","non-significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,1.1,20,NA,125,NA,8.6,7.5,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-2.69635154981835,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Fernald1987, #3",0.246,0.0515129,0.226964534674473,-0.198842313729859,0.690842313729859,"Meta-analysis","Meta-analysis",0.278422540881879,FALSE
"177","MA","Hayashi2001","2","Hayashi et al. (2001)",167.5,"3-6 mo",24,0.774450026362151,0.0541619342360903,"japanese",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","significant",16,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no",NA,NA,5.6,24,NA,167.5,NA,11.48,8.87,3.4,3.34,NA,NA,0.39,"d_within_two",0.39,TRUE,"a.no",TRUE,FALSE,-1.30016232511401,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Hayashi2001, #1",0.774450026362151,0.0541619342360903,0.232727166948963,0.318313160918144,1.23058689180616,"Meta-analysis","Meta-analysis",0.000875609325162285,TRUE
"178","MA","Hayashi2001","2","Hayashi et al. (2001)",257.5,"6-9 mo",31,0.0906008237768767,0.0323904598269201,"japanese",0,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","non-significant",16,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no",NA,NA,0.37,31,NA,257.5,NA,8.96,8.71,2.91,2.6,NA,NA,0.39,"d_within_two",0.39,TRUE,"a.no",TRUE,FALSE,1.65647368014223,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Hayashi2001, #2",0.0906008237768767,0.0323904598269201,0.17997349756817,-0.262140749628444,0.443342397182197,"Meta-analysis","Meta-analysis",0.614674615314566,FALSE
"179","MA","Hayashi2001","2","Hayashi et al. (2001)",377,"9-12 mo",34,1.38215073846522,0.0575050097623521,"japanese",0,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior","significant",16,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no",NA,NA,8.33,34,NA,377,NA,10.66,6.95,3.05,2.26,NA,NA,0.39,"d_within_two",0.39,TRUE,"a.no",TRUE,FALSE,5.58222926489913,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Hayashi2001, #3",1.38215073846522,0.0575050097623521,0.239802022014728,0.912147411896469,1.85215406503397,"Meta-analysis","Meta-analysis",8.22818546630799e-09,TRUE
"180","MA","Inoue2011","3","Inoue et al. (2011)",244,"6-9 mo",17,0.475651494181378,0.0654777748210876,"japanese",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","significant",12,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no","High MLS",NA,NA,17,NA,244,NA,4.12,3.97,0.2473863375,0.3710795063,0.24,NA,0.41,"d_within_two",0.41,TRUE,"a.no",TRUE,FALSE,1.21297827935379,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Inoue2011, #1",0.475651494181378,0.0654777748210876,0.255886253677464,-0.0258763471653313,0.977179335528088,"Meta-analysis","Meta-analysis",0.0630498815467699,FALSE
"181","MA","Inoue2011","3","Inoue et al. (2011)",255,"6-9 mo",17,0.124990036270673,0.0592830149754984,"japanese",0,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","non-significant",12,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no","Low MLS",NA,NA,17,NA,255,NA,3.78,3.71,0.4947726751,0.6184658438,0.06,NA,0.235,"d_within_two",0.235,TRUE,"a.no",TRUE,FALSE,1.57434490221844,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Inoue2011, #2",0.124990036270673,0.0592830149754984,0.243481036172221,-0.352224025545374,0.60220409808672,"Meta-analysis","Meta-analysis",0.607709253635564,FALSE
"182","MA","Kaplan1995a","1","Kaplan et al. (1995a)",124,"3-6 mo",77,0.76,0.0557776763776764,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",10,"between","Laboratory","unfamiliar mother; unfamiliar female",1,0,1,"a.simulated","test_only","a.native","yes","IDS","ADS",NA,40,37,124,124,7.218868,5.878491,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-2.72920306098786,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Kaplan1995a, #1",0.76,0.0557776763776764,0.236172979778967,0.297109465511718,1.22289053448828,"Meta-analysis","Meta-analysis",0.00129096677235685,TRUE
"183","MA","Kaplan1995a","2","Kaplan et al. (1995a)",126,"3-6 mo",26,0.82,0.0513923076923077,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother; unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,26,NA,126,NA,6.330532,5.747899,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-2.66350003864884,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Kaplan1995a, #2",0.82,0.0513923076923077,0.226698715682969,0.375678681919895,1.2643213180801,"Meta-analysis","Meta-analysis",0.000297881242786513,TRUE
"184","MA","Kaplan1995b","1","Kaplan et al. (1995b)",124,"3-6 mo",30,0.289838300546317,0.13473343734106,"english",1,"typical","b.no","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,15,15,124,124,6.88,6.18,2.67,2.13,NA,NA,0.6,"classic_cohen_d_between",0.6,TRUE,"a.no",TRUE,FALSE,-2.72920306098786,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"Kaplan1995b, #1",0.289838300546317,0.13473343734106,0.367060536343884,-0.42958713083365,1.00926373192628,"Meta-analysis","Meta-analysis",0.429749788426083,FALSE
"185","MA","Kaplan1995b","2","Kaplan et al. (1995b)",121,"3-6 mo",40,0.250361358897354,0.100783510125362,"english",1,"typical","b.no","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"between","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,20,121,121,6.17,5.52,2.41,2.77,NA,NA,0.55,"classic_cohen_d_between",0.55,TRUE,"a.no",TRUE,FALSE,-2.82775759449641,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"Kaplan1995b, #2",0.250361358897354,0.100783510125362,0.317464187154018,-0.371857014305805,0.872579732100513,"Meta-analysis","Meta-analysis",0.430329070584553,FALSE
"186","MA","Newman2006","1","Newman & Hussain (2006)",131,"3-6 mo",30,0.171827812561074,0.0338254132861587,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","4.5 months old",NA,NA,30,NA,131,NA,10.42,9.98,2.5,2.62,NA,NA,0.66,"d_within_two",0.66,TRUE,"a.no",TRUE,FALSE,-2.49924248280127,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #1",0.171827812561074,0.0338254132861587,0.183916865148791,-0.188642619280067,0.532298244402215,"Meta-analysis","Meta-analysis",0.350165187754162,FALSE
"187","MA","Newman2006","1","Newman & Hussain (2006)",131,"3-6 mo",30,0.428189965397869,0.0363891107744571,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","4.5 months old",NA,NA,30,NA,131,NA,9.92,8.63,3.45,2.5,NA,NA,0.66,"d_within_two",0.66,FALSE,"a.no",TRUE,FALSE,-2.49924248280127,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #2",0.428189965397869,0.0363891107744571,0.190759300623737,0.0543086064592965,0.802071324336442,"Meta-analysis","Meta-analysis",0.0247899025432596,TRUE
"188","MA","Newman2006","1","Newman & Hussain (2006)",271,"6-9 mo",30,0.0553163944536454,0.0333843317249225,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","non-significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","9 months old",NA,NA,30,NA,271,NA,6.96,6.83,2.5,2.19,NA,NA,0.66,"d_within_two",0.66,TRUE,"a.no",TRUE,FALSE,2.09996908093066,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #3",0.0553163944536454,0.0333843317249225,0.182713797303112,-0.302796067739005,0.413428856646296,"Meta-analysis","Meta-analysis",0.76208125659846,FALSE
"189","MA","Newman2006","1","Newman & Hussain (2006)",271,"6-9 mo",30,-0.164342860459259,0.0337834762630655,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","non-significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","9 months old",NA,NA,30,NA,271,NA,6.46,6.84,1.8,2.73,NA,NA,0.66,"d_within_two",0.66,FALSE,"a.no",TRUE,FALSE,2.09996908093066,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #4",-0.164342860459259,0.0337834762630655,0.183802818974752,-0.524589765906708,0.195904044988191,"Meta-analysis","Meta-analysis",0.37125453450961,FALSE
"190","MA","Newman2006","1","Newman & Hussain (2006)",405,"12-15 mo",30,-0.0382039927207203,0.0333576590843301,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior","non-significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","13 months old",NA,NA,30,NA,405,NA,6.65,6.75,2.5,2.73,NA,NA,0.66,"d_within_two",0.66,TRUE,"a.no",TRUE,FALSE,6.50207157764551,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #5",-0.0382039927207203,0.0333576590843301,0.182640792498089,-0.396173368124828,0.319765382683388,"Meta-analysis","Meta-analysis",0.834311179278171,FALSE
"191","MA","Newman2006","1","Newman & Hussain (2006)",405,"12-15 mo",30,-0.229007633587786,0.0342074082706913,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior","non-significant",16,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","familiarization","a.native","no","13 months old",NA,NA,30,NA,405,NA,5.96,6.56,2.62,2.62,NA,NA,0.66,"d_within_two",0.66,FALSE,"a.no",TRUE,FALSE,6.50207157764551,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Newman2006, #6",-0.229007633587786,0.0342074082706913,0.184952448674494,-0.591507771842287,0.133492504666715,"Meta-analysis","Meta-analysis",0.215642890381803,FALSE
"192","MA","Pegg1992","2","Pegg et al. (1992)",49,"0-3 mo",24,0.458112379500447,0.0460388948385742,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","habituation","a.native","yes","femaleVoice",NA,NA,24,NA,49,NA,78.75,56.89,57.63,35.11,NA,NA,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-5.1930663987014,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Pegg1992, #1",0.458112379500447,0.0460388948385742,0.214566760796201,0.0375692560604717,0.878655502940421,"Meta-analysis","Meta-analysis",0.0327563107140423,TRUE
"193","MA","Pegg1992","2","Pegg et al. (1992)",49,"0-3 mo",24,1.1533917847891,0.0693815126920622,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar male",1,0,0,"a.simulated","habituation","a.native","yes","maleVoice",NA,NA,24,NA,49,NA,50.375,24.12,31.27,7.65,NA,NA,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-5.1930663987014,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Pegg1992, #2",1.1533917847891,0.0693815126920622,0.263403706678669,0.637130006304556,1.66965356327364,"Meta-analysis","Meta-analysis",1.19335344546112e-05,TRUE
"194","MA","Robertson2013","1","Robertson et al. (2013)",581,NA,9,0.949453133838063,0.161192291853051,"english",1,"non-typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",12,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","test_only","a.native","no","HI",NA,2.5,9,NA,581,NA,7.7,5.4,2.98,1.69,NA,NA,0.22,"d_within_two",0.22,TRUE,"a.no",TRUE,FALSE,12.2839375434799,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Robertson2013, #1",0.949453133838063,0.161192291853051,0.401487598629212,0.162551900285335,1.73635436739079,"Meta-analysis","Meta-analysis",0.0180379587639488,TRUE
"195","MA","Robertson2013","1","Robertson et al. (2013)",237,"6-9 mo",9,0.375342876912224,0.118937904180486,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",12,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","test_only","a.native","no","younger",NA,2.52,9,NA,237,NA,11.7,9.7,5.85,4.75,NA,NA,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,0.983017701167195,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Robertson2013, #2",0.375342876912224,0.118937904180486,0.34487375107492,-0.30059725440785,1.0512830082323,"Meta-analysis","Meta-analysis",0.276441226748829,FALSE
"196","MA","Robertson2013","1","Robertson et al. (2013)",566,NA,9,0.0448259205897816,0.111222742397596,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",12,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","test_only","a.native","no","older",NA,0.168,9,NA,566,NA,11.75,11.49,5.85,5.75,NA,NA,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,11.7911648759372,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Robertson2013, #3",0.0448259205897816,0.111222742397596,0.333500738226463,-0.608823515151606,0.698475356331169,"Meta-analysis","Meta-analysis",0.89307816976687,FALSE
"197","MA","Schachner2011","1","Schachner & Hannon (2011)",158.2,"3-6 mo",20,0.305589079973386,0.0523346171449745,"english",1,"typical","b.no","1","c.other","a.preference","b.video recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,1.43,20,NA,158.2,NA,46.65,43.47,7.815,12.47,NA,NA,0.5,"d_within_two",0.5,TRUE,"a.no",TRUE,FALSE,-1.60568137899049,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,"Schachner2011, #1",0.305589079973386,0.0523346171449745,0.228767605103901,-0.142787186859741,0.753965346806514,"Meta-analysis","Meta-analysis",0.181612776422881,FALSE
"198","MA","Schachner2011","1","Schachner & Hannon (2011)",158.2,"3-6 mo",20,1.26,0.08969,"english",1,"typical","b.no","1","c.other","a.preference","b.video recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar females",0,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,20,NA,158.2,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,FALSE,"a.no",TRUE,FALSE,-1.60568137899049,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,"Schachner2011, #2",1.26,0.08969,0.299482887658043,0.673024326204181,1.84697567379582,"Meta-analysis","Meta-analysis",2.58494751406158e-05,TRUE
"199","MA","Segal2015","1","Segal & Newman (2015)",365.25,"9-12 mo",36,0.248387096774194,0.0286346687478321,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","familiarization","a.native","no",NA,NA,NA,36,NA,365.25,NA,9.22,8.45,3.1,3.1,NA,NA,0.53,"d_within_two",0.53,TRUE,"a.no",TRUE,FALSE,5.19622400865734,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Segal2015, #1",0.248387096774194,0.0286346687478321,0.169217814510861,-0.0832737252096726,0.580047918758061,"Meta-analysis","Meta-analysis",0.142143803895932,FALSE
"200","MA","Segal2015","1","Segal & Newman (2015)",487,"15-18 mo",24,0.350283063895574,0.0442228796844181,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","familiarization","a.native","no",NA,NA,NA,24,NA,487,NA,10.82,9.38,4.4,3.8,NA,NA,0.42,"d_within_two",0.42,TRUE,"a.no",TRUE,FALSE,9.19589549354565,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Segal2015, #2",0.350283063895574,0.0442228796844181,0.210292367156818,-0.0618824019554636,0.762448529746612,"Meta-analysis","Meta-analysis",0.095774065242145,FALSE
"201","MA","Segal2015","1","Segal & Newman (2015)",365.25,"9-12 mo",36,0.0705607789739577,0.0278469281045752,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","familiarization","a.native","no",NA,NA,NA,36,NA,365.25,NA,8.95,8.72,3,3.5,NA,NA,0.53,"d_within_two",0.53,FALSE,"a.no",TRUE,FALSE,5.19622400865734,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Segal2015, #3",0.0705607789739577,0.0278469281045752,0.166873988699783,-0.25650622883416,0.397627786782075,"Meta-analysis","Meta-analysis",0.67241295633905,FALSE
"202","MA","Segal2015","1","Segal & Newman (2015)",487,"15-18 mo",24,0.00974451074268171,0.0416686449060336,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior","not reported",NA,"within_two","Laboratory","unfamiliar female",1,0,1,"a.simulated","familiarization","a.native","no",NA,NA,NA,24,NA,487,NA,10.12,10.08,4.3,3.9,NA,NA,0.42,"d_within_two",0.42,FALSE,"a.no",TRUE,FALSE,9.19589549354565,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Segal2015, #4",0.00974451074268171,0.0416686449060336,0.204128990851456,-0.390340959526677,0.409829981012041,"Meta-analysis","Meta-analysis",0.961925826031063,FALSE
